Time	Spindle-Input-1	Spindle-Input-2	Spindle-Input-3	Spindle-Input-4-T	Spindle-Input-4-V	Spindle-Input-4-p	Spindle-Output-1	Spindle-Output-2	Spindle-Output-3	Spindle-Output-4	Spindle-Output-5	Spindle-Output-6-T	Spindle-Output-6-V	Spindle-Output-6-p	Spindle-State-1	Spindle-State-2	ForcedFluidFlow-Input-1	ForcedFluidFlow-Input-2	ForcedFluidFlow-Input-3	ForcedFluidFlow-Input-4-T	ForcedFluidFlow-Input-4-V	ForcedFluidFlow-Input-4-p	ForcedFluidFlow-Output-1	ForcedFluidFlow-Output-2	ForcedFluidFlow-Output-3-T	ForcedFluidFlow-Output-3-V	ForcedFluidFlow-Output-3-p	RotSpeed-Sim	RotSpeed-Sim	Torque-Sim	Torque-Sim	TemperatureIn-Sim	TemperatureIn-Sim	PressureIn-Sim	PressureIn-Sim	FlowRate-Sim	FlowRate-Sim	State-Sim	State-Sim
   	Spindle.State	Spindle.RotSpeed	Spindle.Torque	Spindle.CoolantIn-Temperature	Spindle.CoolantIn-FlowRate	Spindle.CoolantIn-Pressure	Spindle.PTotal	Spindle.PLoss	Spindle.PUse	Spindle.CAirFlow	Spindle.Temperature	Spindle.CoolantOut-Temperature	Spindle.CoolantOut-FlowRate	Spindle.CoolantOut-Pressure	Spindle.State.TemperatureStructure	Spindle.State.TemperatureCoolant	ForcedFluidFlow.TemperatureIn	ForcedFluidFlow.PressureIn	ForcedFluidFlow.FlowRate	ForcedFluidFlow.FluidIn-Temperature	ForcedFluidFlow.FluidIn-FlowRate	ForcedFluidFlow.FluidIn-Pressure	ForcedFluidFlow.TemperatureRaise	ForcedFluidFlow.PressureLoss	ForcedFluidFlow.FluidOut-Temperature	ForcedFluidFlow.FluidOut-FlowRate	ForcedFluidFlow.FluidOut-Pressure	RotSpeed State	RotSpeed Value	Torque State	Torque Value	TemperatureIn State	TemperatureIn Value	PressureIn State	PressureIn Value	FlowRate State	FlowRate Value	State State	State Value
[s]	[none]	[Hz]	[Nm]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[none]	[K]	[K]	[m³/s]	[Pa]	[K]	[K]	[K]	[Pa]	[m³/s]	[K]	[m³/s]	[Pa]	[K]	[Pa]	[K]	[m³/s]	[Pa]	       	[Hz]	       	[Nm]	       	[K]	       	[Pa]	       	[m³/s]	       	[none]
46.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
47.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
48.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
49.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
50.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
51.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
52.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
53.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
54.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
55.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
56.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
57.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
58.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
59.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
60.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
61.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
62.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
63.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
64.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
65.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
66.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
67.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
68.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
69.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
70.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
71.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
72.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
73.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
74.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
75.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
76.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
77.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
78.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
79.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
80.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
81.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
82.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
83.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
84.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
85.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
86.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
87.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
88.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
89.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
90.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
91.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
92.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
93.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
94.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
95.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
96.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
97.00	0.0	0.0	0.0	293.15	9.666667771447856E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000001	9.666667771447856E-5	124281.0	293.1499999999999	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
98.00	0.0	0.0	0.0	293.15	9.666669096641333E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.1500000000003	9.666669096641333E-5	124282.0	293.1499999999999	293.15000000000015	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
99.00	0.0	0.0	0.0	293.15	9.666673381425655E-5	300000.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15000000000015	9.666673381425655E-5	124282.0	293.1499999999999	293.1500000000001	293.15	300000.0	9.666666E-5	293.15000000000015	9.666670226995057E-5	124282.0	1.7053025658242404E-13	175718.0	293.15	9.666670226995057E-5	300000.0	OFF	0.0	OFF	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	OFF	0.0
100.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1220.9867710664075	1220.9867710664075	0.0	0.0	293.19891773922535	293.1500000000001	9.666667771447856E-5	124281.0	293.19891773922535	293.1500000000003	293.15	300000.0	9.666666E-5	293.1500000000001	9.666668247758792E-5	124281.0	1.1368683772161603E-13	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
101.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1220.1009664429587	1220.1009664429585	0.0	0.0	293.2958049171877	293.1500000000003	9.666669096641333E-5	124282.0	293.2958049171877	293.16079342118746	293.15	300000.0	9.666666E-5	293.1500000000003	9.666668828174831E-5	124282.0	3.410605131648481E-13	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
